Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Num_Platforms,Exclusive
10706,Dark Angel: Vampire Apocalypse,PS2,2001,Role-Playing,Metro 3D,0.04,0.03,0.0,0.01,0.09,1,1
10707,The Weakest Link,PS,2001,Misc,Activision,0.05,0.03,0.0,0.01,0.09,1,1
10708,Wizardry: Tale of the Forsaken Land,PS2,2001,Role-Playing,Ubisoft,0.04,0.03,0.0,0.01,0.09,1,1
10709,ChuChu Rocket!,GBA,2001,Strategy,Atari,0.06,0.02,0.0,0.0,0.09,1,1
10710,MetropolisMania,PS2,2001,Strategy,Natsume,0.04,0.03,0.0,0.01,0.09,1,1
11139,ESPN NFL Primetime 2002,PS2,2001,Sports,Konami Digital Entertainment,0.04,0.03,0.0,0.01,0.08,2,0
11140,Gradius Galaxies,GBA,2001,Shooter,Konami Digital Entertainment,0.06,0.02,0.0,0.0,0.08,1,1
11141,Pinobee: Wings of Adventure,GBA,2001,Platform,Hudson Entertainment,0.06,0.02,0.0,0.0,0.08,1,1
11142,The Legend of Alon D'ar,PS2,2001,Role-Playing,Ubisoft,0.04,0.03,0.0,0.01,0.08,1,1
11143,Pilot ni Narou! 2,PS2,2001,Simulation,Victor Interactive,0.0,0.0,0.08,0.0,0.08,1,1
11144,Hidden Invasion,PS2,2001,Shooter,Swing! Entertainment,0.04,0.03,0.0,0.01,0.08,1,1
11145,Boxing Fever,GBA,2001,Sports,THQ,0.06,0.02,0.0,0.0,0.08,1,1
11146,Skydiving Extreme,PS,2001,Sports,Banpresto,0.04,0.03,0.0,0.01,0.08,1,1
11620,Sky Gunner,PS2,2001,Action,Sony Computer Entertainment,0.04,0.03,0.0,0.01,0.07,1,1
11621,Mega Man Xtreme 2,GB,2001,Platform,Capcom,0.0,0.0,0.07,0.0,0.07,1,1
11622,Disney's Donald Duck Advance,GBA,2001,Platform,Ubisoft,0.05,0.02,0.0,0.0,0.07,1,1
11623,ESPN National Hockey Night,PS2,2001,Sports,Konami Digital Entertainment,0.03,0.03,0.0,0.01,0.07,1,1
11624,Caesars Palace Advance: Millennium Gold Edition,GBA,2001,Misc,Majesco Entertainment,0.05,0.02,0.0,0.0,0.07,1,1
11625,Crazy Taxi 2,DC,2001,Racing,Sega,0.0,0.0,0.07,0.0,0.07,1,1
11626,The Putter Golf,PS,2001,Sports,D3Publisher,0.04,0.03,0.0,0.0,0.07,1,1
11627,Army Men: Green Rogue,PS,2001,Action,3DO,0.04,0.02,0.0,0.0,0.07,2,0
11628,Gambler Densetsu Tetsuya,PS2,2001,Adventure,Athena,0.0,0.0,0.07,0.0,0.07,1,1
11629,Pocky & Rocky with Becky,GBA,2001,Shooter,Altron,0.05,0.02,0.0,0.0,0.07,1,1
12123,Hot Wheels: Burnin' Rubber,GBA,2001,Racing,THQ,0.05,0.02,0.0,0.0,0.06,1,1
12124,Kabuki Warriors,XB,2001,Action,Genki,0.05,0.01,0.0,0.0,0.06,1,1
12125,F1 2001,XB,2001,Racing,Electronic Arts,0.05,0.01,0.0,0.0,0.06,2,0
12126,Jurassic Park III: Park Builder,GBA,2001,Simulation,Konami Digital Entertainment,0.04,0.02,0.0,0.0,0.06,1,1
12127,LEGO Bionicle,GBA,2001,Platform,LEGO Media,0.04,0.02,0.0,0.0,0.06,1,1
12128,Mad Maestro!,PS2,2001,Misc,Eidos Interactive,0.03,0.02,0.0,0.01,0.06,1,1
12129,Densha De Go! 3 Tsuukinhen,PS2,2001,Simulation,Taito,0.0,0.0,0.06,0.0,0.06,1,1
12130,Giants: Citizen Kabuto,PS2,2001,Shooter,Interplay,0.03,0.02,0.0,0.01,0.06,1,1
12131,Blast Lacrosse,PS,2001,Sports,Acclaim Entertainment,0.03,0.02,0.0,0.0,0.06,1,1
12132,Kikou Heidan J-Phoenix,PS2,2001,Action,Takara,0.0,0.0,0.06,0.0,0.06,1,1
12133,Dragon Rage,PS2,2001,Shooter,3DO,0.03,0.02,0.0,0.01,0.06,1,1
12134,Harry Potter and the Sorcerer's Stone,PC,2001,Action,Electronic Arts,0.01,0.04,0.0,0.01,0.06,7,0
12135,Zone of the Enders: The Fist of Mars,GBA,2001,Role-Playing,Konami Digital Entertainment,0.04,0.02,0.0,0.0,0.06,1,1
12136,Men in Black The Series: Crashdown,PS,2001,Shooter,Infogrames,0.03,0.02,0.0,0.0,0.06,1,1
12137,Tsugunai: Atonement,PS2,2001,Role-Playing,Sony Computer Entertainment,0.02,0.01,0.02,0.0,0.06,1,1
12685,NFL Quarterback Club 2002,GC,2001,Sports,Acclaim Entertainment,0.04,0.01,0.0,0.0,0.05,2,0
12686,WTA Tour Tennis,PS2,2001,Sports,Konami Digital Entertainment,0.03,0.02,0.0,0.01,0.05,3,0
12687,Rez,PS2,2001,Shooter,Sony Computer Entertainment,0.03,0.02,0.0,0.01,0.05,1,1
12688,Batman: Gotham City Racer,PS,2001,Racing,Ubisoft,0.03,0.02,0.0,0.0,0.05,1,1
12689,Taiho Shichauzo!,PS,2001,Adventure,Pioneer LDC,0.0,0.0,0.05,0.0,0.05,1,1
12690,Yanya Caballista: City Skater,PS2,2001,Sports,Tecmo Koei,0.02,0.02,0.0,0.01,0.05,1,1
12691,Puyo Pop,GBA,2001,Puzzle,Sega,0.04,0.01,0.0,0.0,0.05,1,1
12692,Stretch Panic,PS2,2001,Platform,Midas Interactive Entertainment,0.02,0.02,0.0,0.01,0.05,1,1
12693,Empire Earth,PC,2001,Strategy,Vivendi Games,0.0,0.04,0.0,0.01,0.05,1,1
12694,Woody Woodpecker: Escape from Buzz Buzzard Park,PS2,2001,Platform,DreamCatcher Interactive,0.02,0.02,0.0,0.01,0.05,1,1
12695,BeatMania IIDX 4th Style: New Songs Collection,PS2,2001,Simulation,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05,1,1
12696,Super Bust-A-Move,GBA,2001,Puzzle,Ubisoft,0.03,0.01,0.0,0.0,0.05,2,0
12697,Stunt GP,PS2,2001,Racing,Titus,0.02,0.02,0.0,0.01,0.05,1,1
12698,Capcom vs. SNK: Millennium Fight 2000 Pro,DC,2001,Fighting,Capcom,0.0,0.0,0.05,0.0,0.05,1,1
12699,American Bass Challenge,GBA,2001,Sports,Starfish,0.03,0.01,0.0,0.0,0.05,1,1
12700,ESPN Great Outdoor Games Bass 2002,GBA,2001,Sports,Konami Digital Entertainment,0.03,0.01,0.0,0.0,0.05,1,1
12701,Microsoft Train Simulator,PC,2001,Simulation,Microsoft Game Studios,0.0,0.04,0.0,0.01,0.05,1,1
12702,Hoshigami: Ruining Blue Earth,PS,2001,Role-Playing,Max Five,0.03,0.02,0.0,0.0,0.05,1,1
12703,Time Crisis: Project Titan,PS,2001,Shooter,Namco Bandai Games,0.03,0.02,0.0,0.0,0.05,1,1
12704,Gitaroo Man,PS2,2001,Misc,THQ,0.02,0.02,0.0,0.01,0.05,1,1
12705,Rimo-Cocoron,PS2,2001,Action,Sony Computer Entertainment,0.0,0.0,0.05,0.0,0.05,1,1
12706,Inspector Gadget: Gadget's Crazy Maze,PS,2001,Puzzle,Ubisoft,0.03,0.02,0.0,0.0,0.05,1,1
13300,"Roswell Conspiracies: Aliens, Myths & Legends",PS,2001,Action,Red Storm Entertainment,0.02,0.02,0.0,0.0,0.04,1,1
13301,True Love Story 3,PS2,2001,Simulation,Enterbrain,0.0,0.0,0.04,0.0,0.04,1,1
13302,No Rules: Get Phat,GBA,2001,Action,TDK Mediactive,0.03,0.01,0.0,0.0,0.04,1,1
13303,Maken Shao: Demon Sword,PS2,2001,Action,Midas Interactive Entertainment,0.0,0.0,0.04,0.0,0.04,1,1
13304,High Heat Baseball 2002,PS,2001,Sports,3DO,0.02,0.02,0.0,0.0,0.04,1,1
13305,Black & White,PC,2001,Strategy,Electronic Arts,0.0,0.04,0.0,0.01,0.04,1,1
13306,WarJetz,PS2,2001,Shooter,3DO,0.02,0.02,0.0,0.01,0.04,1,1
13307,Pajama Sam: You are What You Eat From Your Head to Your Feet,PS,2001,Adventure,Infogrames,0.02,0.01,0.0,0.0,0.04,1,1
13308,Denki Blocks!,GBA,2001,Puzzle,Rage Software,0.03,0.01,0.0,0.0,0.04,1,1
13309,Gundam Battle Online,DC,2001,Action,Namco Bandai Games,0.0,0.0,0.04,0.0,0.04,1,1
13310,E.T. The Extra-Terrestrial: Interplanetary Mission,PS,2001,Platform,Ubisoft,0.02,0.01,0.0,0.0,0.04,1,1
13311,Hot Potato!,GBA,2001,Action,BAM! Entertainment,0.03,0.01,0.0,0.0,0.04,1,1
13936,Alienators: Evolution Continues,GBA,2001,Action,Activision,0.03,0.01,0.0,0.0,0.03,1,1
13937,Championship Manager Season 01/02,PC,2001,Sports,Eidos Interactive,0.0,0.03,0.0,0.01,0.03,1,1
13938,Zoo Tycoon,PC,2001,Strategy,Microsoft Game Studios,0.0,0.03,0.0,0.01,0.03,1,1
13939,Driven,GBA,2001,Racing,BAM! Entertainment,0.02,0.01,0.0,0.0,0.03,3,0
13940,SD Gundam G Generation: Gather Beat 2,Other,2001,Strategy,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,1,1
13941,Monster Guardians,GBA,2001,Role-Playing,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,1,1
13942,M&Ms Shell Shocked,PS,2001,Action,Berkeley,0.02,0.01,0.0,0.0,0.03,1,1
13943,The Flintstones: Big Trouble in Bedrock,GBA,2001,Platform,Swing! Entertainment,0.02,0.01,0.0,0.0,0.03,1,1
13944,Sunny Garcia Surfing,PS2,2001,Sports,Ubisoft,0.02,0.01,0.0,0.0,0.03,1,1
13945,Zoboomafoo: Leapin' Lemurs!,PS,2001,Action,Encore,0.02,0.01,0.0,0.0,0.03,1,1
13946,Ducati World Racing Challenge,PS,2001,Racing,Acclaim Entertainment,0.02,0.01,0.0,0.0,0.03,1,1
13947,Planet of the Apes,GBA,2001,Action,Ubisoft,0.02,0.01,0.0,0.0,0.03,1,1
13948,Cossacks: European Wars,PC,2001,Strategy,Strategy First,0.0,0.02,0.0,0.0,0.03,1,1
13949,ParaParaParadise,PS2,2001,Misc,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,1,1
13950,DrumMania 7th Mix,PS2,2001,Simulation,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,1,1
13951,A Ressha de Gyoukou 2001,PS2,2001,Simulation,ArtDink,0.0,0.0,0.03,0.0,0.03,1,1
14717,Lunatic Dawn Tempest,PS2,2001,Role-Playing,ArtDink,0.0,0.0,0.02,0.0,0.02,1,1
14718,Max Payne,PC,2001,Shooter,Take-Two Interactive,0.0,0.02,0.0,0.0,0.02,4,0
14719,The Settlers IV,PC,2001,Strategy,Blue Byte,0.0,0.02,0.0,0.0,0.02,1,1
14720,Prehistorik Man,GBA,2001,Platform,THQ,0.01,0.01,0.0,0.0,0.02,1,1
14721,Dance Dance Revolution Extra Mix,PS,2001,Simulation,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02,1,1
14722,Car Battler Joe,GBA,2001,Role-Playing,Victor Interactive,0.01,0.01,0.0,0.0,0.02,1,1
14723,Tiny Toon Adventures: Wacky Stackers,GBA,2001,Puzzle,Conspiracy Entertainment,0.01,0.0,0.0,0.0,0.02,1,1
14724,Robopon 2: Cross Version,GBA,2001,Role-Playing,Hudson Entertainment,0.01,0.0,0.0,0.0,0.02,1,1
14725,Digimon Rumble Arena,PS,2001,Fighting,Namco Bandai Games,0.01,0.01,0.0,0.0,0.02,1,1
14726,One Piece Mansion,PS,2001,Action,Capcom,0.01,0.01,0.0,0.0,0.02,1,1
14727,Worms World Party,PC,2001,Strategy,Virgin Interactive,0.0,0.01,0.0,0.0,0.02,2,0
14728,Robopon 2: Ring Version,GBA,2001,Role-Playing,Hudson Entertainment,0.01,0.0,0.0,0.0,0.02,1,1
15740,IL-2 Sturmovik,PC,2001,Simulation,Blue Byte,0.0,0.01,0.0,0.0,0.01,1,1
15741,Kao the Kangaroo,GBA,2001,Platform,Titus,0.01,0.0,0.0,0.0,0.01,1,1
15742,Razor Freestyle Scooter,GBA,2001,Sports,Ubisoft,0.01,0.0,0.0,0.0,0.01,2,0
15743,E.T. The Extra-Terrestrial,GBA,2001,Action,NewKidCo,0.01,0.0,0.0,0.0,0.01,1,1
15744,Planet Monsters,GBA,2001,Action,Titus,0.01,0.0,0.0,0.0,0.01,1,1
25,Grand Theft Auto: Vice City,PS2,2002,Action,Take-Two Interactive,8.41,5.49,0.47,1.78,16.15,2,0
26,Pokemon Ruby/Pokemon Sapphire,GBA,2002,Role-Playing,Nintendo,6.06,3.9,5.38,0.5,15.85,1,1
115,Medal of Honor: Frontline,PS2,2002,Shooter,Electronic Arts,2.93,2.75,0.17,0.99,6.83,3,0
132,Kingdom Hearts,PS2,2002,Role-Playing,Sony Computer Entertainment,3.64,1.2,1.49,0.07,6.4,2,0
136,Super Mario Sunshine,GC,2002,Platform,Nintendo,4.01,1.26,0.87,0.17,6.31,1,1
227,The Lord of the Rings: The Two Towers,PS2,2002,Action,Electronic Arts,1.94,1.95,0.08,0.7,4.67,4,0
232,The Legend of Zelda: The Wind Waker,GC,2002,Action,Nintendo,2.6,0.99,0.89,0.13,4.6,2,0
241,Spider-Man: The Movie,PS2,2002,Action,Activision,2.71,1.51,0.03,0.23,4.48,4,0
279,Madden NFL 2003,PS2,2002,Sports,Electronic Arts,3.36,0.21,0.01,0.56,4.14,4,0
327,The Sims: Unleashed,PC,2002,Simulation,Electronic Arts,2.03,1.56,0.0,0.17,3.76,1,1
338,Tony Hawk's Pro Skater 4,PS2,2002,Sports,Activision,2.13,1.18,0.01,0.35,3.67,4,0
342,SOCOM: U.S. Navy SEALs,PS2,2002,Shooter,Sony Computer Entertainment,2.53,0.81,0.06,0.24,3.65,1,1
361,The Getaway,PS2,2002,Action,Sony Computer Entertainment,1.23,1.77,0.05,0.49,3.54,1,1
382,Tekken 4,PS2,2002,Fighting,Namco Bandai Games,1.55,1.27,0.33,0.29,3.44,1,1
391,FIFA Soccer 2003,PS2,2002,Sports,Electronic Arts,0.46,2.28,0.05,0.61,3.4,4,0
401,James Bond 007: Nightfire,PS2,2002,Shooter,Electronic Arts,1.45,1.29,0.12,0.46,3.33,4,0
402,Ratchet & Clank,PS2,2002,Platform,Sony Computer Entertainment,1.44,1.01,0.57,0.3,3.33,1,1
448,Dragon Ball Z: Budokai,PS2,2002,Fighting,Atari,2.17,0.28,0.55,0.08,3.09,2,0
452,The Sims: Vacation,PC,2002,Simulation,Electronic Arts,1.72,1.21,0.0,0.14,3.07,1,1
462,Tom Clancy's Splinter Cell,XB,2002,Action,Ubisoft,1.85,1.04,0.0,0.13,3.02,4,0
463,WWE SmackDown! Shut Your Mouth,PS2,2002,Sports,THQ,1.45,1.13,0.07,0.38,3.02,1,1
471,World Soccer Winning Eleven 6 International,PS2,2002,Sports,Konami Digital Entertainment,0.12,1.26,1.16,0.45,2.99,1,1
477,Hitman 2: Silent Assassin,PS2,2002,Action,Eidos Interactive,1.36,1.15,0.04,0.41,2.96,2,0
488,Super Mario World 2: Yoshi's Island,GBA,2002,Platform,Nintendo,1.75,0.45,0.62,0.09,2.91,2,0
502,The Elder Scrolls III: Morrowind,XB,2002,Role-Playing,Ubisoft,2.09,0.63,0.03,0.11,2.86,1,1
512,WWE SmackDown! vs. Raw,PS2,2002,Fighting,THQ,1.32,1.08,0.04,0.39,2.83,1,1
516,Metroid Prime,GC,2002,Shooter,Nintendo,1.96,0.67,0.1,0.09,2.82,1,1
550,The Legend of Zelda: A Link to the Past,GBA,2002,Action,Nintendo,1.75,0.52,0.33,0.1,2.7,2,0
582,Harry Potter and the Chamber of Secrets,PS2,2002,Action,Electronic Arts,0.9,1.22,0.04,0.44,2.61,6,0
612,Mortal Kombat: Deadly Alliance,PS2,2002,Fighting,Midway Games,1.81,0.52,0.0,0.15,2.49,4,0
620,Mario Party 4,GC,2002,Misc,Nintendo,1.13,0.36,0.92,0.07,2.47,1,1
698,Kirby: Nightmare in Dream Land,GBA,2002,Platform,Nintendo,1.22,0.1,0.91,0.04,2.27,1,1
706,Onimusha 2: Samurai's Destiny,PS2,2002,Adventure,Capcom,0.62,0.44,1.06,0.13,2.25,1,1
739,ATV Offroad Fury 2,PS2,2002,Racing,THQ,1.92,0.2,0.0,0.06,2.18,1,1
769,Need for Speed: Hot Pursuit 2,PS2,2002,Racing,Electronic Arts,1.68,0.31,0.02,0.09,2.11,3,0
777,Scooby-Doo! Night of 100 Frights,PS2,2002,Platform,THQ,1.17,0.72,0.0,0.22,2.1,3,0
778,Project Gotham Racing (JP weekly sales),XB,2002,Action,Microsoft Game Studios,1.54,0.44,0.04,0.07,2.1,1,1
792,Tetris Worlds,PS2,2002,Puzzle,THQ,1.11,0.71,0.0,0.27,2.08,3,0
800,Spec Ops: Airborne Commando,PS,2002,Shooter,Take-Two Interactive,1.54,0.46,0.0,0.08,2.07,1,1
813,Sonic Mega Collection,GC,2002,Misc,Infogrames,1.47,0.48,0.05,0.06,2.05,1,1
844,Harry Potter and the Chamber of Secrets,GBA,2002,Action,Electronic Arts,1.21,0.64,0.05,0.09,1.99,6,0
846,Harry Potter and the Chamber of Secrets,PS,2002,Action,Electronic Arts,0.75,1.09,0.02,0.12,1.98,6,0
850,Spyro: Enter the Dragonfly,PS2,2002,Platform,Universal Interactive,0.74,0.95,0.0,0.28,1.97,2,0
871,Tom Clancy's Ghost Recon,PS2,2002,Shooter,Ubisoft,1.42,0.4,0.0,0.12,1.94,4,0
911,Star Fox Adventures,GC,2002,Adventure,Nintendo,0.96,0.53,0.3,0.09,1.87,1,1
948,Virtua Fighter 4,PS2,2002,Fighting,Sega,0.78,0.44,0.56,0.04,1.81,1,1
954,Sonic Advance 2,GBA,2002,Platform,Sega,0.93,0.59,0.21,0.07,1.8,1,1
984,Tom Clancy's Ghost Recon,XB,2002,Shooter,Ubisoft,1.23,0.46,0.0,0.07,1.76,4,0
985,State of Emergency,PS2,2002,Action,Take-Two Interactive,0.86,0.67,0.0,0.22,1.76,2,0
1008,Xenosaga Episode I: Der Wille zur Macht,PS2,2002,Role-Playing,Namco Bandai Games,0.63,0.49,0.45,0.17,1.74,1,1
1018,Crash Bandicoot: The Huge Adventure,GBA,2002,Platform,Universal Interactive,0.95,0.7,0.0,0.08,1.73,1,1
1052,Dragon Ball Z: The Legacy of Goku,GBA,2002,Role-Playing,Infogrames,1.52,0.12,0.0,0.05,1.69,1,1
1066,Metroid Fusion,GBA,2002,Action,Nintendo,1.18,0.27,0.17,0.06,1.68,1,1
1090,NBA Live 2003,PS2,2002,Sports,Electronic Arts,1.25,0.15,0.03,0.22,1.66,1,1
1106,Tiger Woods PGA Tour 2003,PS2,2002,Sports,Electronic Arts,0.8,0.63,0.0,0.21,1.64,3,0
1158,Spyro 2: Season of Flame,GBA,2002,Platform,Vivendi Games,0.85,0.65,0.0,0.08,1.58,1,1
1170,Conflict: Desert Storm,PS2,2002,Shooter,Gotham Games,0.98,0.53,0.0,0.06,1.57,3,0
1186,Stuntman,PS2,2002,Racing,Atari,0.76,0.59,0.0,0.2,1.55,2,0
1222,The Simpsons Skateboarding,PS2,2002,Sports,Electronic Arts,0.36,0.9,0.0,0.27,1.52,1,1
1223,Super Monkey Ball 2,GC,2002,Puzzle,Atari,1.11,0.31,0.06,0.04,1.52,1,1
1233,Pac-Man World 2,PS2,2002,Action,Namco Bandai Games,1.26,0.05,0.0,0.21,1.51,4,0
1248,Red Faction II,PS2,2002,Shooter,THQ,0.49,0.78,0.0,0.23,1.5,3,0
1256,Medal of Honor: Frontline,XB,2002,Shooter,Electronic Arts,1.0,0.43,0.0,0.06,1.49,3,0
1321,NCAA Football 2003,PS2,2002,Sports,Electronic Arts,1.16,0.08,0.0,0.19,1.44,3,0
1343,Cabela's Big Game Hunter,PS2,2002,Sports,Activision,0.7,0.54,0.0,0.18,1.42,2,0
1344,Resident Evil (Remake),GC,2002,Action,Capcom,0.63,0.38,0.35,0.05,1.42,1,1
1370,Spider-Man: The Movie,XB,2002,Action,Activision,1.07,0.28,0.0,0.05,1.4,4,0
1371,Colin McRae Rally 3,PS2,2002,Racing,Codemasters,0.03,1.05,0.02,0.3,1.4,2,0
1412,Dead to Rights,PS2,2002,Shooter,Electronic Arts,0.67,0.52,0.0,0.17,1.36,4,0
1444,Test Drive,PS2,2002,Racing,Atari,0.95,0.21,0.01,0.18,1.34,2,0
1455,Spider-Man: The Movie,GBA,2002,Action,Activision,0.92,0.35,0.01,0.05,1.33,4,0
1473,NFL 2K3,PS2,2002,Sports,Atari,1.06,0.08,0.0,0.18,1.32,3,0
1488,IHRA Drag Racing 2,PS2,2002,Racing,Bethesda Softworks,0.64,0.5,0.0,0.17,1.31,1,1
1489,Turok: Evolution,PS2,2002,Shooter,Acclaim Entertainment,0.64,0.5,0.0,0.17,1.31,4,0
1502,Yu-Gi-Oh! The Sacred Cards,GBA,2002,Role-Playing,Konami Digital Entertainment,0.94,0.35,0.0,0.02,1.3,1,1
1510,Mega Man Battle Network 3 Blue / White Version,GBA,2002,Role-Playing,Capcom,0.39,0.02,0.85,0.03,1.29,1,1
1511,Resident Evil Zero,GC,2002,Action,Capcom,0.54,0.27,0.45,0.04,1.29,4,0
1539,.hack//Infection Part 1,PS2,2002,Role-Playing,Atari,0.49,0.38,0.26,0.13,1.27,1,1
1572,RollerCoaster Tycoon 2,PC,2002,Strategy,Atari,1.19,0.05,0.0,0.0,1.25,1,1
1598,Crash Bandicoot: The Wrath of Cortex,XB,2002,Platform,Universal Interactive,0.59,0.57,0.0,0.07,1.23,3,0
1625,Golden Sun: The Lost Age,GBA,2002,Role-Playing,Nintendo,0.61,0.27,0.27,0.07,1.22,1,1
1626,NBA 2K2,PS2,2002,Sports,Sega,0.59,0.46,0.01,0.15,1.22,3,0
1640,Sly Cooper and the Thievius Raccoonus,PS2,2002,Platform,Sony Computer Entertainment,1.03,0.14,0.0,0.04,1.21,1,1
1654,The Lord of the Rings: The Fellowship of the Ring,PS2,2002,Action,Black Label Games,0.59,0.46,0.0,0.15,1.2,2,0
1671,SpongeBob SquarePants: Revenge of the Flying Dutchman,GBA,2002,Platform,THQ,0.92,0.23,0.0,0.04,1.19,3,0
1672,Spider-Man: The Movie,GC,2002,Action,Activision,0.86,0.27,0.01,0.04,1.19,4,0
1706,Ty the Tasmanian Tiger,PS2,2002,Platform,Electronic Arts,0.57,0.45,0.0,0.15,1.17,3,0
1727,Yu-Gi-Oh! The Sacred Cards (American and Others sales),GBA,2002,Role-Playing,Konami Digital Entertainment,0.84,0.27,0.0,0.05,1.16,1,1
1786,MechAssault,XB,2002,Simulation,Microsoft Game Studios,1.01,0.1,0.0,0.03,1.13,1,1
1855,Star Wars: Bounty Hunter,PS2,2002,Shooter,LucasArts,0.53,0.42,0.0,0.14,1.09,2,0
1876,SpongeBob SquarePants: Revenge of the Flying Dutchman,PS2,2002,Platform,THQ,0.53,0.41,0.0,0.14,1.08,3,0
1877,Fisherman's Bass Club,PS2,2002,Sports,Agetec,0.53,0.41,0.0,0.14,1.08,1,1
1878,Disney's Lilo & Stitch,GBA,2002,Platform,Ubisoft,0.77,0.29,0.0,0.02,1.08,1,1
1924,Freekstyle,PS2,2002,Racing,Electronic Arts,0.52,0.41,0.0,0.14,1.06,3,0
1925,Seek and Destroy,PS2,2002,Racing,Play It,0.52,0.4,0.0,0.14,1.06,1,1
1954,NBA 2K3,PS2,2002,Sports,Sega,0.51,0.4,0.0,0.13,1.05,3,0
2043,Dynasty Warriors 3: Xtreme Legends,PS2,2002,Action,Tecmo Koei,0.13,0.1,0.74,0.03,1.0,1,1
2127,Dark Cloud 2,PS2,2002,Role-Playing,Sony Computer Entertainment,0.38,0.25,0.26,0.07,0.96,1,1
2128,Shinobi,PS2,2002,Platform,Sony Computer Entertainment,0.36,0.28,0.22,0.09,0.96,2,0
2129,Mortal Kombat: Deadly Alliance,XB,2002,Fighting,Midway Games,0.77,0.15,0.0,0.04,0.96,4,0
2196,NHL 2003,PS2,2002,Sports,Electronic Arts,0.46,0.36,0.0,0.12,0.93,3,0
2197,Tony Hawk's Pro Skater 4,XB,2002,Sports,Activision,0.59,0.3,0.0,0.04,0.93,4,0
2249,Street Hoops,PS2,2002,Sports,Activision,0.45,0.35,0.0,0.12,0.91,2,0
2250,Knockout Kings 2002,PS2,2002,Sports,Electronic Arts,0.45,0.35,0.0,0.12,0.91,2,0
2270,Tiger Woods PGA Tour 2002,PS2,2002,Sports,Electronic Arts,0.44,0.35,0.0,0.12,0.9,1,1
2271,James Bond 007: Agent Under Fire,XB,2002,Shooter,Electronic Arts,0.65,0.22,0.0,0.03,0.9,3,0
2353,Conflict: Desert Storm,XB,2002,Shooter,SCi,0.48,0.37,0.0,0.02,0.87,3,0
2354,Triple Play 2002,PS2,2002,Sports,Electronic Arts,0.43,0.33,0.0,0.11,0.87,2,0
2383,Rocky,PS2,2002,Fighting,Rage Software,0.42,0.33,0.0,0.11,0.86,3,0
2402,Burnout 2: Point of Impact,PS2,2002,Racing,Acclaim Entertainment,0.42,0.32,0.0,0.11,0.85,3,0
2424,Big Mutha Truckers,PS2,2002,Racing,Empire Interactive,0.41,0.32,0.0,0.11,0.84,4,0
2475,James Bond 007: Nightfire,XB,2002,Shooter,Electronic Arts,0.58,0.22,0.0,0.03,0.82,4,0
2476,Need for Speed: Hot Pursuit 2,XB,2002,Racing,Electronic Arts,0.68,0.11,0.0,0.03,0.82,3,0
2477,Rocket Power: Beach Bandits,PS2,2002,Platform,THQ,0.4,0.31,0.0,0.1,0.82,3,0
2532,Need for Speed: Hot Pursuit 2,GC,2002,Racing,Electronic Arts,0.68,0.09,0.0,0.02,0.8,3,0
2533,Tales of Destiny 2,PS2,2002,Role-Playing,Namco Bandai Games,0.0,0.0,0.8,0.0,0.8,2,0
2600,Secret Agent Barbie: Royal Jewels Mission,GBA,2002,Platform,Vivendi Games,0.56,0.21,0.0,0.01,0.78,1,1
2601,James Bond 007: Nightfire,GC,2002,Shooter,Electronic Arts,0.6,0.16,0.0,0.02,0.78,4,0
2632,Star Wars Episode II: Attack of the Clones,GBA,2002,Action,THQ,0.55,0.2,0.0,0.01,0.77,1,1
2633,All-Star Baseball 2003,PS2,2002,Sports,Acclaim Entertainment,0.38,0.29,0.0,0.1,0.77,4,0
2634,Unlimited Saga,PS2,2002,Role-Playing,Atari,0.1,0.08,0.56,0.03,0.77,1,1
2657,Taiko no Tatsujin: Tatakon de Dodon ga Don,PS2,2002,Misc,Namco Bandai Games,0.0,0.0,0.76,0.0,0.76,1,1
2658,Marvel vs. Capcom 2: New Age of Heroes,PS2,2002,Fighting,Capcom,0.31,0.24,0.13,0.08,0.76,3,0
2732,The Lord of the Rings: The Two Towers,GBA,2002,Action,Electronic Arts,0.53,0.2,0.0,0.01,0.74,4,0
2733,Unreal Championship,XB,2002,Shooter,Atari,0.59,0.12,0.0,0.03,0.74,1,1
2791,James Bond 007: Agent Under Fire,GC,2002,Shooter,Electronic Arts,0.56,0.15,0.0,0.02,0.72,3,0
2792,Dead to Rights,XB,2002,Shooter,Electronic Arts,0.53,0.17,0.0,0.03,0.72,4,0
2793,Super Monkey Ball Jr.,GBA,2002,Puzzle,Atari,0.51,0.19,0.0,0.01,0.72,1,1
2827,The Lord of the Rings: The Two Towers,XB,2002,Action,Electronic Arts,0.45,0.24,0.0,0.03,0.71,4,0
2828,Madden NFL 2003,XB,2002,Sports,Electronic Arts,0.67,0.02,0.0,0.03,0.71,4,0
2829,Super Trucks Racing,PS2,2002,Racing,Jester Interactive,0.35,0.27,0.0,0.09,0.71,1,1
